IdVenta,codigo
270936,"[663682, 733336, 722435, 719556, 701864, 681770]"
270937,[681957]
270938,"[745851, 977298]"
270939,"[818997, 729566, 688662, 658796, 729566, 650099, 729566]"
270940,"[729566, 176298]"
270941,[187213]
270942,[166701]
270943,[720631]
270944,[138250]
270946,"[654661, 659593, 851402, 654177]"
270948,"[770370, 770370]"
270949,"[662123, 650472, 496067, 672908, 866152, 491134, 462507, 651460, 654804, 652852]"
270950,[348561]
270951,[175610]
270954,"[656643, 716336]"
270955,"[911693, 716767]"
270956,[718460]
270958,"[840496, 723567, 804328]"
270959,[723347]
270960,"[935270, 688231, 700624]"
270961,[700504]
270962,[578960]
270963,[708394]
270964,[654783]
270965,[684627]
270966,"[946582, 946582, 664013, 700672]"
270967,"[672661, 700570, 959668]"
270968,"[672096, 754846, 681770, 818997]"
270969,"[652209, 819060]"
270970,"[960930, 663682, 939959, 678631, 692309]"
270971,[718743]
270972,[726080]
270973,"[177256, 32167, 696997]"
270974,"[673184, 725531, 654536]"
270975,"[180854, 709155]"
270976,"[703175, 661534, 714048, 869354, 726064]"
270977,"[203043, 157714, 15872]"
270978,"[697090, 689662, 659065]"
270979,"[939579, 688717, 659590, 934893]"
270980,[484279]
270981,[32167]
270983,"[659590, 655872, 487165]"
270984,"[699628, 817585]"
270985,"[776773, 504977, 489468]"
270986,[195842]
270987,"[663072, 659591]"
270988,[200631]
270989,"[84509, 712786]"
270990,"[96933, 7909, 885459, 209028, 38416, 681957, 715550, 706414]"
270991,[42502]
270992,"[689957, 662084]"
270993,"[171144, 703598]"
270994,[162946]
270995,"[708394, 672353, 659590, 672661]"
270996,"[887984, 688960, 887984]"
270997,"[658546, 658493, 656750, 659593]"
270998,[182512]
270999,"[653113, 654832, 672819, 653298, 874586, 658244]"
271000,[651460]
271001,[770404]
271002,"[819060, 755330]"
271003,"[659590, 662018, 730799, 725298, 663657, 999854, 489252]"
271004,[173861]
271005,"[664037, 671939, 652662, 725298, 719556, 713544, 835843, 653302, 835843, 719556, 176298, 939165, 702350, 198997, 659115, 659115, 709156, 804328]"
271006,"[676460, 866152, 659590, 715581, 669069, 694840]"
271007,"[659589, 651443, 459750, 700698, 933416, 671975, 659590, 729566]"
271008,"[706464, 818997, 688678]"
271009,"[933416, 660425, 661678]"
271010,"[651465, 703598, 933416]"
271012,"[915132, 719556, 656706]"
271013,"[762786, 673156, 714048, 915132, 719556, 681770]"
271014,"[653935, 692468]"
271015,"[1224, 369694, 369694]"
271016,[866103]
271017,[122914]
271018,[673150]
271019,"[755330, 961763]"
271020,"[652209, 693738, 869354, 693738, 693738]"
271021,"[692635, 489369, 713032]"
271022,"[698059, 698059, 718445, 748483, 663031]"
271023,[667248]
271024,"[672096, 694799]"
271025,"[725298, 697408, 724007, 672661, 673156, 656073, 665754, 869750]"
271026,[193860]
271027,[677291]
271028,[662593]
271029,[664854]
271030,[731271]
271031,"[722195, 733336, 679442, 659019, 727629, 733334]"
271032,[173258]
271033,"[173101, 759281, 724653]"
271034,"[656957, 870261]"
271035,"[779553, 729566, 729566, 650472, 697854, 719556]"
271036,[19252]
271037,"[726161, 673141, 177209]"
271038,"[680004, 726064]"
271039,"[172610, 663728]"
271040,"[724007, 655891, 491126]"
271041,[673161]
271042,"[682120, 728875]"
271043,"[887976, 160426]"
271044,"[718395, 708562]"
271045,[441428]
271046,"[651444, 656581, 776773, 729566, 659590]"
271047,[697090]
271048,[719694]
271049,[688032]
271050,"[686013, 659913, 999725]"
271051,"[173861, 724653, 175251]"
271052,"[672602, 658244, 652662]"
271053,[173101]
271054,"[835454, 672661, 691268, 755348, 664013, 672353, 659590, 974337, 693698, 692468, 915132]"
271055,"[678656, 489054, 669677, 659590, 704482, 992834, 706464]"
271056,"[188299, 659590, 192423, 656706, 761788, 698079]"
271057,"[661196, 939579]"
271058,[714077]
271059,"[491126, 688662, 797894, 656073, 491126, 491126, 727304, 158921, 491126]"
271060,[488114]
271061,[718743]
271062,"[162506, 191039]"
271063,"[660250, 700558, 720011, 729556, 780643, 992859, 660250, 724007, 664013, 689528, 694840, 869735]"
271064,"[728875, 722195]"
271065,"[702116, 723798, 659590, 672353, 672353, 708395, 651460]"
271066,"[711319, 869750, 724007, 655967, 700539, 679442, 692309, 661855]"
271067,[2]
271069,"[672974, 729566, 672643, 712273, 665193, 869735, 659714, 659593, 659593, 713544, 671938, 673156]"
271070,"[852079, 754846, 710691]"
271071,[672661]
271072,"[821272, 702057, 669069, 659590, 659590, 672819, 655967]"
271073,[692744]
271074,"[692477, 656582]"
271075,[650887]
271076,"[496067, 664013, 504775, 462515, 706456, 933416, 672661]"
271077,"[480269, 701400, 728657, 480269, 675086]"
271078,"[819060, 780627, 400120]"
271079,"[729566, 676510, 656706, 731047, 729566]"
271080,"[2, 655290, 664013, 659590, 706464, 705620]"
271081,"[663941, 725298]"
271082,[758232]
271083,"[851402, 722304, 729566, 724007, 665873, 729566]"
271084,[152050]
271085,"[667873, 958637, 728875]"
271086,"[687704, 715571, 723798, 689679, 717769, 664013, 469452, 709156, 180853, 779678, 702057]"
271087,"[700694, 791061]"
271088,"[978528, 767467, 689528, 656706]"
271089,"[804328, 206278, 670938]"
271090,[168944]
271091,"[758623, 701717, 870519, 660250, 672908, 664012, 670938]"
271092,[692466]
271093,"[659590, 663312]"
271095,"[700538, 681232]"
271096,[499996]
271097,[673156]
271099,"[658403, 757419]"
271100,"[653578, 689319, 665193, 715334, 690263]"
271101,"[819060, 207706]"
271103,[661658]
271104,"[656581, 975060, 727065, 933416, 965590, 714014]"
271105,[672971]
271106,[710266]
271107,[804732]
271108,"[707348, 674883, 693698]"
271109,"[170330, 348565]"
271110,[729566]
271111,[665141]
271112,[658494]
271113,[660838]
271114,"[755348, 720011, 664012, 654832, 659593, 841056, 705067, 672594, 951269, 664012, 653302, 951269, 705620, 659913, 687830, 651459, 659065]"
271115,[707074]
271116,"[664013, 791327, 791327, 723798]"
271117,[663294]
271118,[489]
271119,[483271]
271120,[123430]
271121,"[915884, 727629, 663526]"
271123,[167735]
271124,"[662018, 672353, 726796, 476267, 702686, 671937, 732689, 654802, 672661, 724007, 672353, 15872, 729556]"
271125,[817585]
271126,[757419]
271127,[731852]
271128,[758623]
271129,"[947663, 947663]"
271130,"[681770, 686580, 664013, 933416, 840488, 180854, 665541, 725297, 700603, 729566, 666453, 729566]"
271131,"[933416, 0]"
271132,[992578]
271133,"[819060, 791061, 819060, 723925, 729566]"
271134,[748582]
271135,[663286]
271136,"[746081, 658512, 152195, 673029]"
271137,"[659590, 656774, 804633, 779553, 934570, 706414, 689662]"
271138,"[818997, 688232]"
271139,[790527]
271140,"[733469, 705080]"
271141,[688746]
271142,"[678078, 650100, 714014, 703094, 869735]"
271143,"[701217, 727945, 727945]"
271144,[489369]
271145,"[494823, 819060, 952036, 664013, 721399, 661084, 494823, 688968, 161961]"
271146,[755348]
271147,"[652852, 664013, 723567, 496778, 494823, 724499]"
271148,[723358]
271149,[731884]
271150,[729566]
271151,"[726589, 651473, 722195, 727233]"
271152,[863407]
271153,[681770]
271154,[751636]
271155,"[727755, 933416, 700667, 816207]"
271156,[700603]
271157,[716435]
271158,[875377]
271159,"[158655, 661658]"
271160,"[138250, 661872, 659590]"
271161,[206572]
271162,"[797183, 971747]"
271163,"[210725, 728605, 32167, 759281, 700645]"
271164,[661658]
271165,[701006]
271166,"[11501, 661658]"
271167,"[799015, 654662, 183724, 656706]"
271168,[729599]
271169,"[173861, 173861]"
271170,[662585]
271171,[673080]
271172,"[915132, 818997]"
271173,"[689957, 723798, 656582, 866152]"
271174,"[761788, 662018, 722304]"
271175,[913319]
271176,"[662018, 731861, 659590, 650099, 702683, 727397, 700680]"
271177,[681957]
271178,"[720011, 689877, 654177, 684047]"
271179,"[162126, 700645]"
271180,"[702351, 679937]"
271181,"[680004, 716793, 664922, 350201, 664574, 819854, 656389, 709153, 180853]"
271182,"[730940, 730940]"
271183,"[181795, 770370]"
271184,"[698093, 656582, 664013, 672188, 656063, 989632, 180854, 687370]"
271185,[205580]
271186,[817585]
271187,[702566]
271188,[673610]
271189,[173404]
271190,[169501]
271191,[704662]
271192,[936534]
271193,"[173861, 173861]"
271194,[0]
271195,"[719556, 714048, 686307, 729737]"
271196,[206278]
271197,"[700524, 650100, 933416, 999745]"
271198,"[933416, 709237, 705068, 651459]"
271199,[692719]
271200,"[656706, 731047]"
271201,"[656124, 692477, 692477, 661724]"
271202,[656706]
271203,[955229]
271204,[182401]
271205,"[724007, 483289, 729566, 933416, 495994, 659590]"
271206,"[667865, 664013, 699628, 659590, 651479, 658395, 851402]"
271207,"[689528, 882209, 869735, 651460, 659590, 463711]"
271208,[723925]
271209,"[0, 655290, 672353]"
271210,"[992859, 441253, 654047, 869735, 729566, 664013, 672312]"
271211,[702057]
271212,[688760]
271213,"[991265, 659590, 669069]"
271214,[656063]
271215,"[696527, 664012, 705276, 702351]"
271216,"[714014, 714014]"
271217,"[656578, 655872, 832758, 676460, 720631]"
271218,[867184]
271219,[732438]
271220,"[158974, 195285]"
271221,"[659591, 650286, 715572]"
271222,"[671937, 302505, 725298, 653307, 706467, 650100, 798462]"
271223,"[655871, 655871, 661855, 672353, 840496, 946590, 655871, 885186, 672353]"
271224,[966820]
271225,[689838]
271226,[731271]
271227,[204038]
271228,"[790527, 790527, 790527]"
271230,"[959452, 681770, 400118, 658511]"
271231,[672817]
271232,[719053]
271233,"[935478, 847491]"
271234,[700672]
271235,"[682120, 176547]"
271236,"[672312, 840504]"
271237,[663312]
271238,[671997]
271240,"[912204, 651473, 915132]"
271242,"[808386, 709801, 776773, 672353, 698083, 719556, 808386, 798462, 915132, 933416]"
271243,"[847863, 672670]"
271244,"[663294, 658244]"
271245,[664013]
271246,[779553]
271247,"[723798, 651465, 745851, 190327, 652853, 193192]"
271248,[714048]
271249,"[672670, 491126, 491126]"
271250,"[933416, 663526, 654561]"
271251,"[814475, 669069]"
271252,"[489369, 491126]"
271253,"[659653, 688760]"
271255,[163412]
271256,"[661081, 656774, 779553, 328260, 655891, 661531, 702056]"
271257,[208872]
271258,[668327]
271259,"[869735, 673029, 722195, 672900]"
271260,"[669677, 720011, 678656]"
271261,"[492116, 658244, 732058, 658493, 661147, 673162, 654208]"
271262,[664013]
271263,"[658546, 938548, 725298]"
271264,[916767]
271265,[817817]
271266,[748483]
271267,"[176298, 672353, 726064, 664922, 704482]"
271268,[658491]
271269,"[400118, 491126, 840488, 469452, 911693, 476242]"
271270,"[157138, 728657]"
271271,[721399]
271272,[688231]
271273,"[175251, 821363, 681528]"
271274,"[659590, 669677]"
271275,[664013]
271276,"[660434, 656389]"
271277,"[651459, 664012, 779553]"
271278,[729566]
271279,[171184]
271280,"[672819, 729566]"
271281,"[984088, 659942]"
271282,"[662697, 688678, 658494, 689510, 729566]"
271283,"[664013, 938548, 660250, 729566, 660711, 729566]"
271284,[867184]
271285,[701283]
271286,[762456]
271287,"[952770, 660833]"
271288,[700624]
271289,[186923]
271290,"[157680, 672900, 660261, 700691]"
271291,"[476267, 722195, 664013, 869735]"
271292,[6669]
271293,[476267]
271294,"[659397, 719556, 723798, 658244]"
271295,[658244]
271296,[504851]
271297,[661724]
271298,[727946]
271299,[887984]
271300,"[665193, 729566, 659590, 672887, 660261]"
271301,"[664013, 915132]"
271302,"[731820, 702686, 658161, 499996, 659593, 958413]"
271303,"[651473, 958413]"
271304,[654642]
271305,"[731861, 659019, 660261]"
271306,"[673628, 702350]"
271307,"[729566, 729566]"
271308,[177210]
271309,"[157714, 974337, 662089]"
271312,"[966689, 869735, 665105, 672817]"
271313,"[75499, 710402, 819029, 719556, 819029]"
271314,[672661]
271315,[689319]
271316,[726569]
271317,"[486316, 678078, 672353]"
271318,"[727304, 658403]"
271319,"[671081, 791673, 819029, 791673, 671081, 819029, 659505, 671081, 859892]"
271320,"[711320, 684047]"
271321,"[699628, 663885, 723799, 673161, 729566, 933416, 651443, 728154, 815241]"
271322,"[654724, 718882, 673058, 652209]"
271323,"[939579, 702056, 469320, 651460, 661748, 680004, 725078, 692309, 707043]"
271324,[204814]
271325,[725241]
271326,"[698109, 677667]"
271327,[152734]
271328,[159508]
271329,"[724007, 727390]"
271330,[665299]
271331,[672903]
271332,[700524]
271333,"[691325, 691339]"
271334,[704783]
271335,[901082]
271336,"[651086, 153537, 179651, 667709, 689877]"
271337,[650100]
271338,"[706462, 699628, 664862, 999725, 650887]"
271339,[724653]
271340,"[695766, 169820, 672826, 832758, 669677, 700811, 658394, 655891, 727529]"
271341,[718411]
271342,"[164237, 164237]"
271343,[11501]
271344,[202728]
271345,[206278]
271346,"[682120, 869354, 704482, 663526, 699628, 835454]"
271347,[178941]
271348,[999868]
271349,"[197609, 39079, 817718, 193901, 688746]"
271350,"[677667, 691745, 933416]"
271351,[971747]
271352,[483263]
271353,"[664574, 664574, 161961, 659504, 673900, 731861, 933416]"
271354,"[660838, 779553]"
271355,[656578]
271356,[656346]
271357,[999745]
271358,"[736066, 482646]"
271359,"[725298, 709178, 869735, 172300, 654832]"
271360,"[656750, 700673, 700673]"
271361,"[818971, 655290, 726064]"
271362,"[661084, 651478, 709009, 658394, 653302, 173100, 661749, 671954, 704293, 665193, 664013]"
271363,"[679811, 179194]"
271364,"[728315, 702686, 706414, 723798]"
271365,"[887984, 887984]"
271366,[653445]
271367,"[714048, 654859, 915132]"
271368,[656845]
271369,"[159706, 692744, 869354, 651460]"
271370,"[650100, 0]"
271371,[700679]
271372,"[170457, 169692]"
271373,"[679426, 676510, 748491]"
271374,[678364]
271375,"[952036, 952036]"
271376,"[666453, 170994, 725297, 658512, 724007, 754754, 679442]"
271377,[651628]
271378,[665208]
271379,[713487]
271380,[656582]
271381,"[734046, 724007, 683612, 727233, 659590, 933416]"
271382,[729510]
271383,[177256]
271384,"[693738, 656642, 693738]"
271385,"[709155, 725297, 935270]"
271386,[928721]
271387,"[730796, 161222]"
271388,"[688046, 663072]"
271389,[0]
271390,[482612]
271391,"[832840, 672353, 726064, 709153, 727390, 707044]"
271392,[727304]
271393,[689510]
271394,"[709153, 715551, 659590, 711067, 180853, 804328]"
271395,[699628]
271396,[661873]
271397,"[700588, 702350, 723798]"
271398,[710402]
271399,[701866]
271400,"[171184, 171184]"
271401,[171184]
271402,[654724]
271403,[696971]
271404,"[692127, 654124, 847863, 723798, 779553, 935270]"
271405,"[847863, 653275, 723723, 706803]"
271407,[681957]
271408,"[181795, 770586]"
271409,[399204]
271410,"[780627, 999847]"
271411,[690263]
271412,[173861]
271413,"[180854, 718486, 732058, 815241, 700603, 726070]"
271415,"[651231, 653275, 720310]"
271416,"[652710, 826131]"
271417,"[678672, 688678, 672594, 664574, 704482, 691272, 659593]"
271418,"[672661, 667248, 681770]"
271419,"[180466, 171005, 173212, 173212, 171005]"
271420,[204302]
271421,[658318]
271422,[254847]
271423,"[173212, 171695]"
271424,[306365]
271425,[727065]
271426,"[659590, 652853, 658494, 684047]"
271427,[702056]
271428,[724007]
271430,[650100]
271431,"[197950, 662837, 843987]"
271432,[183890]
271433,[700524]
271434,[702566]
271435,"[702686, 723798]"
271436,"[688678, 715550, 157714, 694840, 654179, 731861, 727390]"
271437,"[780643, 658511]"
271438,"[671938, 663991]"
271439,"[174857, 190287, 791962]"
271440,"[816728, 731498, 659590, 818997, 205201, 661658]"
271441,"[658394, 704308, 664013, 862888]"
271442,"[654054, 664013]"
271443,"[651460, 693738, 729566]"
271444,"[819060, 664013, 952036, 688968, 673780]"
271446,[484188]
271447,[701357]
271448,[484378]
271449,[816603]
271450,"[664013, 725298, 676411, 729579, 840488]"
271452,[489468]
271453,[846287]
271454,[7777]
271455,[656750]
271456,"[725902, 658395]"
271457,[719304]
271458,[661250]
271459,"[687198, 764118, 727107]"
271460,[654080]
271461,"[698094, 752717, 673628, 791061]"
271462,"[723798, 483289, 725298, 661793]"
271464,"[688746, 869354, 725702, 654789, 654542, 656773, 692309, 725297]"
271465,[653544]
271466,[915132]
271467,[720631]
271468,[189317]
271469,[650100]
271470,"[714987, 2]"
271471,"[204417, 727107, 659397, 992909, 710217]"
271472,"[661081, 727946, 702951]"
271473,"[974337, 671937, 723567, 673150]"
271474,"[176298, 728315]"
271475,"[729566, 658546, 714048, 869354, 662848, 915132, 484188]"
271476,[650472]
271477,[173861]
271478,[700691]
271479,[915132]
271480,"[729566, 707347, 672817]"
271481,"[664012, 665751, 752717, 669362, 664012, 727946, 729566]"
271482,"[767467, 771345, 658394, 885293]"
271483,[689660]
271484,"[671937, 935353, 733469, 703920]"
271485,"[664013, 939579]"
271486,[869354]
271487,"[832840, 687216, 681769, 658244]"
271488,[173102]
271489,[729566]
271490,[655872]
271491,"[700645, 885186, 759452, 819854]"
271492,[709155]
271494,[695064]
271495,[491399]
271496,"[869735, 700698, 661081, 723798, 885186]"
271497,[770065]
271498,[660434]
271499,"[798462, 688746, 939579, 660250, 840504, 699566]"
271500,"[702057, 654536, 689437, 655290, 926519, 653346, 730941, 676510]"
271501,[664013]
271502,"[758151, 758151]"
271503,[656578]
271504,[938548]
271505,[42502]
271506,[798462]
271507,"[491126, 476887, 658244, 713729, 659590]"
271508,[202637]
271509,"[693352, 201030]"
271511,"[654724, 915132, 729566, 985911]"
271512,"[869750, 697784, 725298, 864678, 715581, 723798, 776344]"
271513,"[664125, 664574, 662017, 654777, 650887]"
271514,[732439]
271515,[729566]
271516,[0]
271517,[0]
271518,"[715238, 669051, 651460, 693698, 723973, 723798, 696527, 714048, 680400, 715581, 659590]"
271519,"[671081, 656750, 819029, 463356, 459735]"
271520,"[723926, 173102]"
271521,"[849620, 679946, 661858, 664012, 664012]"
271522,"[672170, 671081, 736066, 671081, 679426]"
271523,[819847]
271524,"[974337, 651460, 702057, 128397, 727798]"
271525,[663312]
271526,"[844258, 704171]"
271527,"[884403, 898254, 138761, 656706, 688760, 726064, 971747]"
271528,[780684]
271529,[701808]
271530,[483289]
271531,"[400118, 491126]"
271532,"[651465, 710247, 672353, 722435, 491126]"
271533,"[879106, 998484, 847863]"
271534,"[672594, 2]"
271535,[2]
271536,[998484]
271537,"[661762, 723907, 891291, 723845, 819029, 870261, 702057, 659593]"
271538,"[730796, 661250]"
271539,[482612]
271541,"[664125, 992909]"
271542,"[720011, 656706, 656706, 659593, 725028, 720011]"
271543,"[726064, 819060]"
271544,[689660]
271545,"[955419, 671938]"
271546,[819060]
271547,[476887]
271548,"[673058, 725645, 239277]"
271549,[703920]
271551,"[659589, 695451, 818997]"
271552,"[705068, 491126, 659590, 951269, 489369, 664125, 662018]"
271553,"[808386, 650472, 933416, 493957]"
271554,[192738]
271555,[700812]
271556,"[723798, 687216, 659591, 722195, 680004]"
